,Previous_Gpa,Stress_Level,Mental_Health_Rating,Dropout_Risk,Exam_Score,Results
59257,4.0,5.3,6.3,No,89,Pass
59258,3.09,2.5,8.3,No,74,Pass
59259,2.78,2.5,6.6,No,74,Pass
59260,4.0,4.5,6.5,No,100,Pass
59261,4.0,6.1,7.6,No,100,Pass
59262,3.19,2.1,6.2,No,81,Pass
59263,4.0,2.1,8.3,No,100,Pass
59264,3.37,7.7,6.5,No,84,Pass
59265,3.64,3.4,10.0,No,89,Pass
59266,4.0,4.1,6.4,No,98,Pass
59267,4.0,7.8,5.0,No,100,Pass
59268,3.0,3.4,8.0,No,78,Pass
59269,3.07,7.1,5.6,No,70,Pass
59270,4.0,6.5,5.9,No,99,Pass
59271,3.04,1.0,7.8,No,70,Pass
59272,3.77,6.3,6.6,No,100,Pass
59273,4.0,4.9,6.1,No,98,Pass
59274,3.42,8.0,7.1,No,82,Pass
59275,2.08,5.0,5.2,No,63,Pass
59276,3.33,8.2,3.6,No,84,Pass
59277,3.41,3.9,7.0,No,86,Pass
59278,3.37,5.2,2.5,No,81,Pass
59279,2.82,5.2,9.0,No,64,Pass
59280,4.0,4.0,6.4,No,100,Pass
59281,3.74,9.2,9.5,No,92,Pass
59282,3.52,3.4,5.9,No,87,Pass
59283,3.2,6.2,5.5,No,82,Pass
59284,3.23,6.0,6.6,No,85,Pass
59285,4.0,2.7,8.1,No,97,Pass
59286,3.31,3.7,7.7,No,81,Pass
59287,4.0,3.6,5.0,No,100,Pass
59288,4.0,5.3,10.0,No,91,Pass
59289,3.23,4.6,8.1,No,83,Pass
59290,3.53,4.6,7.3,No,89,Pass
59291,3.25,4.8,5.7,No,84,Pass
59292,2.75,4.0,10.0,No,71,Pass
59293,3.63,7.0,9.1,No,90,Pass
59294,3.28,1.6,5.2,No,81,Pass
59295,3.25,1.5,10.0,No,86,Pass
59296,3.66,3.6,9.9,No,100,Pass
59297,2.67,5.3,10.0,No,65,Pass
59298,2.65,9.8,6.9,Yes,69,Pass
59299,2.4,6.4,3.8,No,58,Pass
59300,3.52,2.9,3.8,No,95,Pass
59301,3.26,7.3,5.0,No,82,Pass
59302,3.18,6.4,7.6,No,68,Pass
59303,4.0,2.7,9.0,No,100,Pass
59304,4.0,7.2,3.3,No,88,Pass
59305,3.34,4.6,7.5,No,83,Pass
59306,2.59,4.6,6.1,No,64,Pass
59307,4.0,3.0,8.0,No,95,Pass
59308,4.0,4.7,8.0,No,100,Pass
59309,2.69,3.5,7.1,No,69,Pass
59310,3.22,9.3,7.4,No,81,Pass
59311,2.76,7.6,5.1,No,68,Pass
59312,2.83,5.3,8.4,No,72,Pass
59313,3.76,3.0,9.6,No,91,Pass
59314,3.08,4.2,6.0,No,76,Pass
59315,2.53,3.8,10.0,No,73,Pass
59316,4.0,4.8,6.3,No,100,Pass
59317,4.0,3.9,3.4,No,98,Pass
59318,4.0,4.4,7.0,No,100,Pass
59319,3.63,5.8,8.1,No,99,Pass
59320,4.0,2.3,4.8,No,93,Pass
59321,2.9,9.0,4.5,No,75,Pass
59322,2.77,8.3,5.9,No,67,Pass
59323,4.0,4.7,6.9,No,98,Pass
59324,3.23,6.7,6.5,No,74,Pass
59325,3.01,1.9,10.0,No,74,Pass
59326,3.97,8.6,5.1,No,100,Pass
59327,2.66,7.9,5.6,No,69,Pass
59328,3.11,5.1,2.7,No,81,Pass
59329,4.0,4.3,4.3,No,100,Pass
59330,2.88,3.7,5.1,No,68,Pass
59331,3.61,5.7,9.0,No,89,Pass
59332,3.69,2.8,8.5,No,91,Pass
59333,4.0,3.0,7.1,No,94,Pass
59334,3.52,6.6,4.7,No,95,Pass
59335,4.0,3.7,5.8,No,99,Pass
59336,3.04,7.2,5.0,No,74,Pass
59337,4.0,4.2,5.4,No,100,Pass
59338,3.06,5.3,6.3,No,79,Pass
59339,3.57,5.3,9.4,No,100,Pass
59340,3.82,4.0,5.7,No,88,Pass
59341,3.64,6.6,6.8,No,93,Pass
59342,3.68,6.4,8.1,No,100,Pass
59343,3.01,6.0,6.3,No,72,Pass
59344,4.0,3.9,8.6,No,100,Pass
59345,4.0,2.5,9.7,No,100,Pass
59346,2.83,4.8,9.7,No,60,Pass
59347,4.0,2.6,8.4,No,100,Pass
59348,4.0,1.7,9.6,No,100,Pass
59349,4.0,3.3,6.1,No,99,Pass
59350,2.69,6.8,8.1,No,63,Pass
59351,3.44,2.0,5.1,No,79,Pass
59352,2.93,1.7,5.5,No,67,Pass
59353,3.33,7.6,5.8,No,77,Pass
59354,3.9,6.3,6.8,No,97,Pass
59355,4.0,3.3,9.1,No,99,Pass
59356,4.0,8.6,7.699999999999999,No,88,Pass
59357,3.18,3.0,5.8,No,80,Pass
59358,4.0,6.9,7.4,No,100,Pass
59359,4.0,5.2,6.5,No,100,Pass
59360,2.42,6.2,3.6,No,61,Pass
59361,4.0,4.1,7.8,No,92,Pass
59362,4.0,7.4,5.8,No,99,Pass
59363,3.83,6.9,10.0,No,93,Pass
59364,3.18,8.7,6.0,No,68,Pass
59365,4.0,5.3,9.3,No,95,Pass
59366,3.44,3.9,9.0,No,88,Pass
59367,3.35,4.0,9.0,No,82,Pass
59368,2.86,1.0,6.7,No,74,Pass
59369,3.47,5.4,9.6,No,88,Pass
59370,2.2,9.9,3.4000000000000004,Yes,54,Pass
59371,3.97,4.7,6.8,No,100,Pass
59372,3.63,3.5,5.0,No,88,Pass
59373,4.0,3.3,8.7,No,98,Pass
59374,4.0,2.1,6.5,No,95,Pass
59375,4.0,8.0,5.8,No,88,Pass
59376,3.93,5.3,6.2,No,100,Pass
59377,2.88,4.1,7.8,No,67,Pass
59378,3.63,3.9,6.7,No,97,Pass
59379,4.0,6.4,10.0,No,100,Pass
59380,3.28,6.8,8.3,No,80,Pass
59381,4.0,6.3,9.9,No,100,Pass
59382,4.0,1.0,7.2,No,100,Pass
59383,3.96,6.7,7.6,No,91,Pass
59384,3.91,5.9,9.8,No,100,Pass
59385,4.0,5.9,6.8,No,100,Pass
59386,3.29,4.1,3.8,No,88,Pass
59387,3.6,7.7,9.3,No,96,Pass
59388,3.2,6.5,7.2,No,79,Pass
59389,3.79,3.5,4.6,No,100,Pass
59390,4.0,6.6,6.0,No,99,Pass
59391,4.0,6.0,9.7,No,99,Pass
59392,4.0,6.7,6.3,No,100,Pass
59393,4.0,7.9,2.5,No,99,Pass
59394,3.99,5.3,6.1,No,100,Pass
59395,4.0,6.6,8.4,No,97,Pass
59396,4.0,5.1,9.4,No,100,Pass
59397,3.89,5.5,10.0,No,100,Pass
59398,3.26,5.2,8.8,No,82,Pass
59399,4.0,5.4,6.5,No,98,Pass
59400,2.81,7.2,5.5,No,74,Pass
59401,4.0,2.7,9.4,No,100,Pass
59402,3.85,5.2,4.9,No,100,Pass
59403,4.0,4.4,4.2,No,91,Pass
59404,3.95,2.1,8.8,No,100,Pass
59405,4.0,5.2,3.4,No,95,Pass
59406,3.78,6.9,4.0,No,97,Pass
59407,4.0,2.3,9.6,No,100,Pass
59408,4.0,2.1,6.7,No,98,Pass
59409,4.0,2.3,9.2,No,93,Pass
59410,4.0,5.2,8.2,No,100,Pass
59411,4.0,4.5,5.3,No,98,Pass
59412,4.0,9.3,7.1,No,99,Pass
59413,4.0,3.9,6.7,No,100,Pass
59414,3.96,9.7,6.6,No,100,Pass
59415,3.62,4.5,6.4,No,87,Pass
59416,3.72,4.0,7.4,No,96,Pass
59417,3.94,4.3,9.3,No,100,Pass
59418,4.0,1.4,7.1,No,100,Pass
59419,4.0,8.7,4.5,Yes,93,Pass
59420,4.0,4.9,7.4,No,91,Pass
59421,4.0,4.0,9.1,No,98,Pass
59422,4.0,6.1,10.0,No,96,Pass
59423,3.15,3.2,5.8,No,80,Pass
59424,2.3,8.2,5.9,Yes,61,Pass
59425,3.9,4.4,4.6,No,100,Pass
59426,3.75,5.2,6.8,No,96,Pass
59427,3.08,8.7,8.2,Yes,68,Pass
59428,3.52,2.4,7.2,No,81,Pass
59429,4.0,5.1,10.0,No,100,Pass
59430,4.0,8.1,6.3,Yes,95,Pass
59431,4.0,5.5,4.9,No,100,Pass
59432,3.55,5.8,9.6,No,99,Pass
59433,2.76,4.7,4.7,No,77,Pass
59434,4.0,2.1,8.1,No,94,Pass
59435,3.16,5.4,10.0,No,74,Pass
59436,3.07,3.5,5.8,No,82,Pass
59437,3.57,4.9,6.9,No,93,Pass
59438,4.0,1.0,5.5,No,99,Pass
59439,3.58,5.5,6.4,No,91,Pass
59440,3.86,3.0,3.5,No,100,Pass
59441,4.0,1.0,5.8,No,100,Pass
59442,2.98,8.1,8.6,No,77,Pass
59443,2.92,3.6,7.4,No,70,Pass
59444,4.0,6.2,3.3,No,98,Pass
59445,4.0,6.5,4.9,No,100,Pass
59446,3.11,3.1,5.1,No,73,Pass
59447,3.54,5.2,7.7,No,82,Pass
59448,4.0,1.7,6.4,No,100,Pass
59449,4.0,6.4,3.0,No,95,Pass
59450,4.0,3.1,7.4,No,100,Pass
59451,4.0,6.1,9.3,No,100,Pass
59452,3.51,6.0,7.7,No,84,Pass
59453,4.0,4.7,7.7,No,97,Pass
59454,2.43,3.3,7.2,No,63,Pass
59455,3.22,5.8,7.9,No,79,Pass
59456,4.0,6.2,7.2,No,100,Pass
59457,4.0,7.2,7.6,No,100,Pass
59458,4.0,3.2,9.5,No,100,Pass
59459,4.0,2.0,8.3,No,100,Pass
59460,3.18,5.4,4.8,No,80,Pass
59461,3.24,1.0,7.5,No,79,Pass
59462,3.69,1.7,5.4,No,89,Pass
59463,2.92,4.9,3.6,No,72,Pass
59464,3.95,7.5,6.0,No,94,Pass
59465,4.0,6.8,4.0,No,100,Pass
59466,3.59,9.4,6.3,Yes,88,Pass
59467,4.0,6.8,4.9,No,97,Pass
59468,3.52,4.6,9.6,No,92,Pass
59469,4.0,4.4,5.9,No,100,Pass
59470,3.38,3.4,5.4,No,92,Pass
59471,2.83,1.8,9.3,No,66,Pass
59472,3.27,5.8,7.6,No,77,Pass
59473,3.48,5.1,4.8,No,85,Pass
59474,2.57,2.2,6.4,No,72,Pass
59475,2.58,3.2,2.0,No,69,Pass
59476,2.95,5.3,6.3,No,79,Pass
59477,4.0,3.1,9.5,No,100,Pass
59478,2.74,4.6,4.9,No,72,Pass
59479,4.0,8.9,4.8,No,90,Pass
59480,3.35,5.1,6.7,No,88,Pass
59481,3.0,5.7,8.7,No,67,Pass
59482,4.0,7.9,9.4,No,100,Pass
59483,4.0,7.9,5.3,No,95,Pass
59484,2.71,9.0,7.199999999999999,Yes,73,Pass
59485,3.34,3.2,4.9,No,93,Pass
59486,4.0,3.0,6.9,No,98,Pass
59487,4.0,6.4,9.0,No,100,Pass
59488,4.0,5.8,2.7,No,95,Pass
59489,4.0,1.3,8.8,No,97,Pass
59490,3.35,4.8,7.6,No,75,Pass
59491,4.0,6.1,4.4,No,98,Pass
59492,4.0,1.0,9.5,No,100,Pass
59493,4.0,5.0,2.6,No,100,Pass
59494,3.73,5.5,10.0,No,83,Pass
59495,4.0,5.2,6.0,No,96,Pass
59496,3.41,4.2,7.6,No,88,Pass
59497,3.04,4.3,6.3,No,78,Pass
59498,3.89,2.0,7.6,No,99,Pass
59499,3.02,4.2,5.4,No,72,Pass
59500,2.91,3.1,8.9,No,79,Pass
59501,4.0,1.4,9.5,No,100,Pass
59502,3.8,4.0,7.0,No,90,Pass
59503,4.0,5.2,7.6,No,95,Pass
59504,3.46,5.0,9.8,No,86,Pass
59505,3.25,4.7,6.7,No,81,Pass
59506,4.0,2.8,6.6,No,97,Pass
59507,2.97,3.3,6.0,No,69,Pass
59508,2.98,4.0,8.2,No,75,Pass
59509,3.68,1.1,6.7,No,85,Pass
59510,4.0,3.6,9.9,No,100,Pass
59511,4.0,7.5,7.199999999999999,No,100,Pass
59512,3.33,3.4,6.5,No,80,Pass
59513,3.98,3.6,4.7,No,100,Pass
59514,3.62,10.0,6.8,No,92,Pass
59515,2.54,5.8,8.2,No,67,Pass
59516,2.47,5.5,6.3,No,61,Pass
59517,3.98,8.1,5.7,No,100,Pass
59518,4.0,6.0,7.7,No,100,Pass
59519,3.09,3.0,9.6,No,72,Pass
59520,4.0,4.9,8.2,No,98,Pass
59521,3.94,6.7,7.8,No,100,Pass
59522,3.72,2.9,5.4,No,96,Pass
59523,4.0,3.6,8.9,No,84,Pass
59524,4.0,5.1,6.9,No,100,Pass
59525,3.76,1.9,6.4,No,100,Pass
59526,4.0,4.1,6.5,No,100,Pass
59527,3.96,5.1,6.0,No,90,Pass
59528,2.84,5.3,3.2,No,70,Pass
59529,2.91,5.2,7.8,No,76,Pass
59530,4.0,2.7,8.2,No,98,Pass
59531,3.39,3.9,3.8,No,82,Pass
59532,4.0,1.4,5.4,No,100,Pass
59533,4.0,3.9,4.8,No,89,Pass
59534,4.0,3.9,3.5,No,100,Pass
59535,4.0,3.8,9.2,No,96,Pass
59536,3.36,5.6,5.4,No,78,Pass
59537,4.0,2.7,3.6,No,100,Pass
59538,4.0,6.7,6.1,No,100,Pass
59539,3.58,6.0,7.2,No,83,Pass
59540,3.91,10.0,5.4,No,98,Pass
59541,2.61,6.3,9.4,No,63,Pass
59542,4.0,7.5,6.7,No,95,Pass
59543,3.32,6.3,8.7,No,78,Pass
59544,3.03,8.7,7.800000000000001,No,82,Pass
59545,4.0,5.8,8.7,No,100,Pass
59546,4.0,3.8,5.3,No,96,Pass
59547,2.88,3.3,7.4,No,64,Pass
59548,3.33,5.7,9.6,No,85,Pass
59549,3.82,5.6,6.2,No,91,Pass
59550,3.44,6.9,7.0,No,85,Pass
59551,3.22,5.4,7.0,No,82,Pass
59552,2.49,4.0,7.7,No,60,Pass
59553,2.85,5.5,7.1,No,74,Pass
59554,3.18,3.7,8.9,No,83,Pass
59555,4.0,1.8,5.4,No,100,Pass
59556,3.46,6.1,8.2,No,87,Pass
59557,3.62,3.1,7.6,No,89,Pass
59558,4.0,5.8,7.9,No,100,Pass
59559,3.59,1.8,6.9,No,92,Pass
59560,2.88,6.5,7.0,No,70,Pass
59561,3.14,5.6,6.6,No,72,Pass
59562,4.0,6.5,5.4,No,97,Pass
59563,3.25,6.2,2.3,No,90,Pass
59564,3.88,5.4,8.4,No,95,Pass
59565,3.13,5.8,1.0,No,71,Pass
59566,2.41,5.4,4.8,No,63,Pass
59567,3.75,5.2,7.1,No,91,Pass
59568,3.48,3.3,4.8,No,82,Pass
59569,4.0,5.9,9.8,No,100,Pass
59570,3.4,4.1,5.8,No,82,Pass
59571,3.5,7.5,6.3,No,86,Pass
59572,4.0,2.3,4.3,No,100,Pass
59573,3.94,3.0,6.4,No,99,Pass
59574,4.0,5.5,6.2,No,93,Pass
59575,3.72,7.5,6.2,No,89,Pass
59576,3.81,3.2,3.3,No,100,Pass
59577,4.0,5.6,3.6,No,99,Pass
59578,3.36,6.5,7.1,No,87,Pass
59579,3.29,4.8,5.3,No,81,Pass
59580,4.0,7.0,4.7,No,100,Pass
59581,3.53,3.0,6.1,No,90,Pass
59582,3.01,2.4,3.9,No,79,Pass
59583,3.03,4.9,6.0,No,80,Pass
59584,3.42,7.1,7.800000000000001,No,86,Pass
59585,4.0,3.1,6.3,No,100,Pass
59586,2.41,7.2,4.2,No,58,Pass
59587,3.93,6.6,10.0,No,100,Pass
59588,3.49,5.2,5.5,No,99,Pass
59589,2.63,5.7,4.2,No,64,Pass
59590,3.42,1.7,6.6,No,86,Pass
59591,4.0,3.2,8.0,No,100,Pass
59592,3.98,7.3,8.1,No,100,Pass
59593,3.83,4.8,8.6,No,100,Pass
59594,4.0,5.0,6.3,No,95,Pass
59595,4.0,1.0,4.4,No,91,Pass
59596,4.0,4.5,9.1,No,99,Pass
59597,2.57,8.6,4.4,No,65,Pass
59598,4.0,6.9,4.8,No,100,Pass
59599,3.19,6.6,6.9,No,70,Pass
59600,3.68,4.2,6.4,No,94,Pass
59601,4.0,3.3,8.1,No,99,Pass
59602,4.0,4.7,6.8,No,100,Pass
59603,4.0,6.1,8.2,No,100,Pass
59604,4.0,3.3,2.2,No,93,Pass
59605,4.0,6.2,10.0,No,100,Pass
59606,3.72,3.8,9.7,No,89,Pass
59607,4.0,6.2,7.9,No,100,Pass
59608,3.83,5.4,7.6,No,86,Pass
59609,3.28,2.5,8.3,No,78,Pass
59610,4.0,1.0,9.9,No,97,Pass
59611,3.58,2.0,7.8,No,95,Pass
59612,4.0,6.2,5.5,No,98,Pass
59613,4.0,3.9,3.8,No,96,Pass
59614,3.38,5.9,10.0,No,78,Pass
59615,3.27,5.9,9.1,No,79,Pass
59616,4.0,5.2,10.0,No,100,Pass
59617,4.0,5.0,10.0,No,100,Pass
59618,4.0,5.9,7.1,No,100,Pass
59619,4.0,6.2,5.4,No,97,Pass
59620,3.58,4.8,4.4,No,90,Pass
59621,4.0,4.1,7.0,No,100,Pass
59622,2.69,3.2,7.9,No,57,Pass
59623,3.13,4.5,8.2,No,67,Pass
59624,4.0,5.5,4.2,No,100,Pass
59625,3.2,4.2,4.7,No,73,Pass
59626,3.74,5.3,10.0,No,97,Pass
59627,3.26,4.9,9.1,No,90,Pass
59628,4.0,2.9,4.9,No,96,Pass
59629,4.0,4.9,7.9,No,100,Pass
59630,4.0,4.2,7.3,No,99,Pass
59631,4.0,4.4,4.2,No,100,Pass
59632,4.0,2.2,10.0,No,100,Pass
59633,3.41,4.5,7.0,No,93,Pass
59634,4.0,2.4,5.0,No,94,Pass
59635,3.86,7.4,8.4,No,100,Pass
59636,3.18,6.1,8.8,No,84,Pass
59637,4.0,7.1,4.8,No,100,Pass
59638,4.0,6.5,9.0,No,100,Pass
59639,3.79,2.3,6.2,No,93,Pass
59640,2.68,6.1,6.8,No,71,Pass
59641,3.35,2.5,4.6,No,75,Pass
59642,4.0,3.9,5.1,No,100,Pass
59643,3.66,6.3,6.2,No,94,Pass
59644,2.73,8.0,9.2,No,70,Pass
59645,4.0,4.5,8.3,No,100,Pass
59646,4.0,3.1,8.2,No,100,Pass
59647,3.4,8.1,6.8,No,84,Pass
59648,3.78,3.2,4.4,No,97,Pass
59649,3.29,3.7,5.0,No,95,Pass
59650,4.0,4.3,7.0,No,100,Pass
59651,3.33,6.0,5.0,No,79,Pass
59652,4.0,3.0,10.0,No,96,Pass
59653,3.68,1.9,6.3,No,100,Pass
59654,3.52,4.2,6.3,No,87,Pass
59655,3.06,2.6,6.9,No,73,Pass
59656,4.0,3.9,6.4,No,100,Pass
59657,3.21,6.9,5.5,No,81,Pass
59658,4.0,8.6,6.8,No,100,Pass
59659,4.0,4.6,5.5,No,97,Pass
59660,4.0,8.0,8.7,No,90,Pass
59661,4.0,6.4,9.6,No,96,Pass
59662,4.0,4.8,5.5,No,100,Pass
59663,3.04,1.3,9.8,No,80,Pass
59664,4.0,5.2,9.4,No,100,Pass
59665,4.0,7.3,8.0,No,100,Pass
59666,4.0,1.9,6.3,No,100,Pass
59667,3.83,8.3,5.0,Yes,90,Pass
59668,4.0,8.1,7.6,No,90,Pass
59669,3.06,4.5,1.0,No,77,Pass
59670,4.0,4.3,10.0,No,96,Pass
59671,4.0,7.5,6.3,No,98,Pass
59672,3.03,5.5,3.7,No,90,Pass
59673,4.0,4.8,6.9,No,100,Pass
59674,4.0,3.6,6.3,No,98,Pass
59675,3.66,4.9,4.5,No,88,Pass
59676,2.41,6.1,5.6,No,64,Pass
59677,3.63,5.8,10.0,No,86,Pass
59678,4.0,6.4,4.8,No,100,Pass
59679,3.04,4.4,6.5,No,80,Pass
59680,3.11,5.4,3.7,No,70,Pass
59681,4.0,6.1,8.5,No,99,Pass
59682,4.0,5.0,6.3,No,100,Pass
59683,3.97,4.3,6.6,No,96,Pass
59684,4.0,5.2,10.0,No,98,Pass
59685,3.68,3.8,2.8,No,83,Pass
59686,3.71,4.1,7.0,No,100,Pass
59687,4.0,7.0,5.5,No,98,Pass
59688,3.16,5.5,9.9,No,79,Pass
59689,4.0,6.1,8.2,No,100,Pass
59690,4.0,3.7,9.8,No,100,Pass
59691,3.3,2.4,7.8,No,83,Pass
59692,3.59,2.2,7.3,No,90,Pass
59693,3.71,5.1,9.1,No,92,Pass
59694,4.0,5.4,7.3,No,96,Pass
59695,4.0,5.4,8.7,No,99,Pass
59696,4.0,5.1,7.9,No,100,Pass
59697,3.26,1.7,9.1,No,69,Pass
59698,3.67,3.0,8.4,No,95,Pass
59699,3.85,1.2,3.3,No,96,Pass
59700,3.7,5.8,7.5,No,91,Pass
59701,2.94,3.5,7.7,No,73,Pass
59702,4.0,4.2,6.1,No,100,Pass
59703,4.0,5.1,6.1,No,99,Pass
59704,3.28,5.0,7.1,No,83,Pass
59705,4.0,5.7,5.6,No,99,Pass
59706,4.0,1.3,10.0,No,98,Pass
59707,3.89,2.2,6.9,No,94,Pass
59708,4.0,6.9,6.9,No,100,Pass
59709,3.32,1.3,6.0,No,84,Pass
59710,4.0,5.9,6.6,No,100,Pass
59711,3.37,2.2,4.0,No,76,Pass
59712,3.29,3.2,6.8,No,85,Pass
59713,3.74,4.1,10.0,No,100,Pass
59714,3.33,7.8,7.699999999999999,No,85,Pass
59715,4.0,3.9,8.9,No,100,Pass
59716,3.4,6.5,5.6,No,87,Pass
59717,3.69,5.1,6.1,No,96,Pass
59718,3.7,2.7,6.0,No,92,Pass
59719,2.37,7.6,1.1,No,57,Pass
59720,3.88,5.2,6.5,No,95,Pass
59721,2.24,9.0,7.4,Yes,51,Pass
59722,3.19,7.7,5.9,No,79,Pass
59723,3.18,4.2,10.0,No,86,Pass
59724,4.0,4.4,9.1,No,100,Pass
59725,2.16,4.4,8.8,No,55,Pass
59726,4.0,8.3,7.699999999999999,No,90,Pass
59727,3.24,1.5,8.6,No,81,Pass
59728,4.0,5.8,6.5,No,93,Pass
59729,3.09,2.6,6.7,No,75,Pass
59730,3.39,5.5,8.8,No,90,Pass
59731,3.24,8.5,7.199999999999999,No,95,Pass
59732,3.82,9.6,6.5,No,99,Pass
59733,4.0,5.6,8.6,No,100,Pass
59734,4.0,3.6,6.6,No,100,Pass
59735,3.15,6.5,5.0,No,72,Pass
59736,3.89,4.1,4.2,No,97,Pass
59737,3.95,3.6,6.0,No,100,Pass
59738,4.0,8.0,5.6,No,100,Pass
59739,3.45,4.2,6.6,No,85,Pass
59740,3.48,5.8,6.4,No,87,Pass
59741,3.65,7.1,7.4,No,90,Pass
59742,2.67,6.4,6.9,No,54,Pass
59743,3.22,3.5,10.0,No,82,Pass
59744,2.93,7.3,4.6,No,69,Pass
59745,3.45,2.4,6.9,No,84,Pass
59746,4.0,6.1,2.3,No,100,Pass
59747,2.82,5.1,9.3,No,84,Pass
59748,3.45,1.8,6.5,No,90,Pass
59749,3.71,9.2,5.1,No,97,Pass
59750,3.71,4.0,8.5,No,87,Pass
59751,4.0,6.9,10.0,No,100,Pass
59752,4.0,6.2,4.5,No,100,Pass
59753,3.92,7.5,6.8,No,98,Pass
59754,3.38,6.0,4.9,No,90,Pass
59755,4.0,5.9,10.0,No,100,Pass
59756,4.0,7.0,9.1,No,100,Pass
59757,3.54,1.6,7.7,No,89,Pass
59758,3.57,3.1,5.6,No,83,Pass
59759,3.7,6.1,9.1,No,94,Pass
59760,4.0,4.3,6.9,No,96,Pass
59761,4.0,5.5,5.7,No,93,Pass
59762,3.13,4.9,7.1,No,74,Pass
59763,3.35,5.1,3.7,No,74,Pass
59764,3.89,5.1,7.1,No,100,Pass
59765,3.82,1.0,4.7,No,91,Pass
59766,4.0,4.9,8.0,No,95,Pass
59767,2.92,7.2,6.7,No,72,Pass
59768,3.29,4.2,4.7,No,83,Pass
59769,4.0,5.4,4.5,No,100,Pass
59770,3.4,7.6,5.6,No,89,Pass
59771,4.0,1.8,9.6,No,100,Pass
59772,4.0,5.3,5.1,No,100,Pass
59773,3.15,3.3,6.8,No,79,Pass
59774,3.04,7.6,7.6,No,87,Pass
59775,3.5,2.6,8.2,No,87,Pass
59776,3.45,4.8,8.5,No,95,Pass
59777,4.0,4.5,5.9,No,100,Pass
59778,2.93,1.0,8.2,No,74,Pass
59779,3.98,6.0,3.7,No,100,Pass
59780,4.0,1.9,8.1,No,100,Pass
59781,3.97,8.3,9.7,No,97,Pass
59782,4.0,2.6,7.1,No,93,Pass
59783,4.0,6.2,7.3,No,100,Pass
59784,4.0,4.4,9.9,No,93,Pass
59785,3.97,4.5,6.7,No,100,Pass
59786,3.78,2.3,8.0,No,98,Pass
59787,3.57,7.2,3.0,No,89,Pass
59788,3.98,6.5,3.3,No,98,Pass
59789,3.12,3.2,7.1,No,79,Pass
59790,3.13,4.0,7.5,No,86,Pass
59791,3.19,7.1,5.5,No,77,Pass
59792,3.02,4.6,3.5,No,71,Pass
59793,2.82,2.3,6.6,No,74,Pass
59794,3.24,4.9,6.5,No,71,Pass
59795,3.37,8.7,4.7,No,85,Pass
59796,4.0,6.2,9.5,No,100,Pass
59797,3.88,6.8,7.1,No,100,Pass
59798,4.0,4.7,7.6,No,95,Pass
59799,3.39,7.9,7.1,No,77,Pass
59800,4.0,2.4,4.5,No,100,Pass
59801,4.0,3.8,7.7,No,100,Pass
59802,4.0,2.2,6.9,No,100,Pass
59803,3.86,5.0,6.8,No,95,Pass
59804,3.95,1.0,6.2,No,100,Pass
59805,3.2,6.0,5.6,No,79,Pass
59806,3.25,3.2,7.9,No,76,Pass
59807,3.2,7.2,3.4000000000000004,No,74,Pass
59808,2.92,5.3,9.2,No,70,Pass
59809,3.1,4.2,6.2,No,74,Pass
59810,4.0,4.3,7.0,No,99,Pass
59811,3.82,4.9,9.4,No,90,Pass
59812,4.0,7.8,4.9,No,100,Pass
59813,3.86,3.9,9.1,No,100,Pass
59814,4.0,1.0,10.0,No,100,Pass
59815,2.62,6.4,3.6,No,59,Pass
59816,3.54,4.5,5.7,No,82,Pass
59817,3.63,5.3,6.5,No,97,Pass
59818,4.0,5.3,5.4,No,94,Pass
59819,3.98,5.1,6.0,No,97,Pass
59820,3.69,6.4,3.9,No,91,Pass
59821,2.2,5.8,6.2,No,50,Pass
59822,3.12,4.0,10.0,No,76,Pass
59823,4.0,1.9,6.0,No,100,Pass
59824,4.0,3.2,7.2,No,100,Pass
59825,3.95,1.0,6.1,No,91,Pass
59826,3.34,7.6,9.2,No,74,Pass
59827,3.8,4.9,4.3,No,90,Pass
59828,3.94,2.6,3.4,No,100,Pass
59829,3.41,4.2,9.7,No,88,Pass
59830,3.52,7.7,5.8,No,81,Pass
59831,4.0,6.7,7.0,No,94,Pass
59832,4.0,5.6,9.8,No,95,Pass
59833,3.63,3.7,5.8,No,88,Pass
59834,4.0,7.2,9.0,No,87,Pass
59835,2.93,5.1,8.0,No,72,Pass
59836,3.17,6.3,6.8,No,79,Pass
59837,3.74,5.2,6.3,No,95,Pass
59838,4.0,7.0,5.8,No,94,Pass
59839,3.15,2.7,8.5,No,73,Pass
59840,4.0,2.8,3.5,No,98,Pass
59841,3.62,5.4,5.8,No,85,Pass
59842,4.0,4.0,5.2,No,100,Pass
59843,3.37,3.9,6.7,No,71,Pass
59844,3.79,5.9,7.2,No,95,Pass
59845,3.98,4.0,6.4,No,95,Pass
59846,3.75,5.4,9.4,No,100,Pass
59847,3.99,5.3,7.4,No,99,Pass
59848,4.0,5.1,4.3,No,89,Pass
59849,3.58,6.9,5.1,No,92,Pass
59850,4.0,5.7,5.2,No,98,Pass
59851,4.0,4.6,8.8,No,100,Pass
59852,3.35,2.9,1.7,No,80,Pass
59853,3.84,6.6,10.0,No,95,Pass
59854,3.68,4.1,7.6,No,95,Pass
59855,4.0,5.2,9.2,No,100,Pass
59856,3.61,6.6,4.7,No,94,Pass
59857,4.0,4.0,8.6,No,100,Pass
59858,3.06,4.1,6.3,No,77,Pass
59859,3.86,4.3,6.7,No,100,Pass
